Column1,Air temperature _K_,Process temperature _K_,Rotational speed _rpm_,Torque _Nm_,Tool wear _min_,Type_H,Type_L,Type_M,Machine failure_RF
4056,0.947459834,0.602860481,0.324773991,-0.30966846,-0.910449685,FALSE,TRUE,FALSE,0
4057,0.997455868,0.602860481,-0.244183896,-0.139130161,-0.879028323,FALSE,TRUE,FALSE,0
4058,0.997455868,0.602860481,-0.461726617,0.723593002,-0.84760696,FALSE,FALSE,TRUE,0
4059,0.947459834,0.535459596,-0.411524451,0.432674726,-0.800474917,FALSE,TRUE,FALSE,0
4060,0.997455868,0.602860481,-1.041840541,1.556221171,-0.769053555,FALSE,FALSE,TRUE,0
4061,0.947459834,0.535459596,2.048381708,-1.834481492,-0.721921511,FALSE,TRUE,FALSE,0
4062,0.997455868,0.602860481,-0.517506802,0.402579732,-0.690500149,FALSE,TRUE,FALSE,0
4063,0.997455868,0.535459596,2.282658485,-2.035114786,-0.659078786,FALSE,TRUE,FALSE,0
4064,0.947459834,0.46805871,-0.327854173,0.713561337,-0.627657424,FALSE,TRUE,FALSE,0
4065,0.947459834,0.46805871,-0.1549356,-0.239446807,-0.596236062,FALSE,FALSE,TRUE,0
4066,0.947459834,0.46805871,-0.372478321,0.703529673,-0.549104018,FALSE,FALSE,TRUE,0
4067,0.947459834,0.46805871,-0.612333117,1.10479626,-0.501971974,FALSE,TRUE,FALSE,0
4068,0.947459834,0.46805871,-0.746205561,0.884099637,-0.470550612,FALSE,TRUE,FALSE,0
4069,0.947459834,0.46805871,-0.746205561,0.793814655,-0.43912925,FALSE,FALSE,TRUE,0
4070,0.997455868,0.46805871,-1.064152615,1.817044452,-0.391997206,FALSE,TRUE,FALSE,1
4071,0.947459834,0.400657824,-1.15897893,2.870369244,-0.360575844,FALSE,TRUE,FALSE,1
4072,0.947459834,0.400657824,0.397288232,-0.660776724,-0.329154481,FALSE,TRUE,FALSE,0
4073,0.947459834,0.400657824,-0.707159431,0.653371349,-0.297733119,FALSE,FALSE,TRUE,0
4074,0.997455868,0.46805871,-0.478460673,0.272168091,-0.250601076,FALSE,TRUE,FALSE,0
4075,0.997455868,0.400657824,0.246681732,-0.109035167,-0.219179713,FALSE,TRUE,FALSE,0
4076,0.997455868,0.400657824,0.001248918,-0.259510137,-0.187758351,FALSE,FALSE,TRUE,0
4077,0.997455868,0.333256939,0.536738694,-0.018750184,-0.140626307,FALSE,TRUE,FALSE,0
4078,1.047451902,0.46805871,-1.365365614,2.248406034,-0.109204945,TRUE,FALSE,FALSE,1
4079,0.997455868,0.333256939,2.44999904,-1.804386498,-0.030651539,FALSE,TRUE,FALSE,0
4080,0.997455868,0.265856053,-1.013950449,1.807012788,0.000769823,FALSE,TRUE,FALSE,1
4081,0.997455868,0.265856053,-1.131088837,1.827076117,0.032191186,FALSE,TRUE,FALSE,1
4082,0.997455868,0.265856053,0.163011455,-0.078940173,0.063612548,FALSE,TRUE,FALSE,0
4083,0.997455868,0.265856053,0.157433436,-0.359826784,0.09503391,FALSE,FALSE,TRUE,0
4084,0.997455868,0.265856053,0.40286625,-0.440080101,0.142165954,FALSE,TRUE,FALSE,0
4085,0.997455868,0.333256939,1.685810505,-1.643879863,0.173587316,TRUE,FALSE,FALSE,0
4086,0.997455868,0.333256939,0.157433436,-0.389921778,0.252140722,FALSE,TRUE,FALSE,0
4087,0.947459834,0.265856053,-0.907968097,1.496031183,0.283562085,FALSE,TRUE,FALSE,1
4088,0.947459834,0.333256939,-0.344588229,0.242073097,0.314983447,FALSE,TRUE,FALSE,0
4089,0.947459834,0.333256939,0.285727862,0.031408139,0.346404809,FALSE,FALSE,TRUE,0
4090,0.997455868,0.333256939,3.671585091,-2.426349708,0.393536853,FALSE,TRUE,FALSE,0
4091,0.997455868,0.265856053,0.313617954,-0.710935048,0.424958215,FALSE,FALSE,TRUE,0
4092,0.997455868,0.333256939,1.524047969,-1.563626546,0.472090259,TRUE,FALSE,FALSE,0
4093,0.997455868,0.333256939,0.190901547,-0.791188365,0.550643665,FALSE,FALSE,TRUE,0
4094,0.997455868,0.333256939,0.62598699,-0.911568341,0.597775708,FALSE,TRUE,FALSE,0
4095,0.997455868,0.333256939,-0.444992562,0.322326415,0.629197071,TRUE,FALSE,FALSE,0
4096,0.947459834,0.265856053,-0.941436208,1.175017913,0.707750477,FALSE,TRUE,FALSE,1
4097,0.947459834,0.265856053,-0.11588947,-0.590555071,0.739171839,FALSE,TRUE,FALSE,0
4098,0.997455868,0.198455168,0.609252935,-1.041979982,0.770593201,FALSE,TRUE,FALSE,0
4099,0.997455868,0.265856053,-0.417102469,0.723593002,0.802014564,FALSE,TRUE,FALSE,0
4100,0.997455868,0.265856053,1.987023504,-1.684006522,0.833435926,FALSE,TRUE,FALSE,0
4101,0.947459834,0.265856053,1.925665301,-1.663943192,0.864857288,FALSE,TRUE,FALSE,0
4102,0.997455868,0.265856053,-0.495194728,0.663403014,0.896278651,FALSE,TRUE,FALSE,0
4103,0.997455868,0.265856053,-0.506350765,0.342389744,0.927700013,FALSE,TRUE,FALSE,0
4104,1.047451902,0.333256939,-0.835453857,0.964352954,0.959121376,FALSE,TRUE,FALSE,0
4105,0.997455868,0.400657824,0.246681732,-0.48020676,0.990542738,FALSE,TRUE,FALSE,0
4106,0.947459834,0.333256939,-0.634645191,1.114827925,1.0219641,FALSE,TRUE,FALSE,0
4107,0.997455868,0.333256939,1.507313913,-1.292771599,1.053385463,FALSE,TRUE,FALSE,0
4108,0.947459834,0.333256939,1.970289449,-1.824449827,1.084806825,FALSE,TRUE,FALSE,0
4109,0.947459834,0.400657824,-0.355744266,0.78378299,1.116228187,FALSE,FALSE,TRUE,0
4110,0.997455868,0.400657824,-0.991638375,0.673434679,1.163360231,FALSE,TRUE,FALSE,0
4111,0.997455868,0.400657824,0.135121362,0.101629792,1.194781593,FALSE,FALSE,TRUE,0
4112,0.947459834,0.333256939,-0.372478321,-0.028781849,1.241913637,TRUE,FALSE,FALSE,0
4113,0.997455868,0.400657824,-1.192447041,1.536157841,1.320467043,FALSE,TRUE,FALSE,0
4114,0.997455868,0.400657824,-1.00837243,1.315461218,1.351888405,FALSE,TRUE,FALSE,0
4115,0.997455868,0.400657824,-1.075308652,1.475967853,1.383309767,TRUE,FALSE,FALSE,0
4116,0.997455868,0.333256939,-0.880078005,1.847139447,1.461863173,FALSE,FALSE,TRUE,0
4117,0.947459834,0.333256939,-1.108776763,1.5762845,1.508995217,FALSE,TRUE,FALSE,1
4118,0.997455868,0.400657824,-0.963748282,0.773751325,1.540416579,FALSE,TRUE,FALSE,0
4119,1.047451902,0.46805871,-1.192447041,0.512928044,1.571837942,FALSE,TRUE,FALSE,1
4120,1.047451902,0.46805871,-0.907968097,0.63330802,1.603259304,FALSE,FALSE,TRUE,1
4121,1.047451902,0.46805871,-0.974904319,0.78378299,1.650391348,FALSE,FALSE,TRUE,1
4122,1.097447935,0.400657824,-0.428258506,0.362453073,-1.695983744,FALSE,TRUE,FALSE,0
4123,1.047451902,0.400657824,-0.121467489,-0.109035167,-1.664562382,FALSE,FALSE,TRUE,0
4124,1.047451902,0.400657824,-0.857765931,1.365619542,-1.617430338,FALSE,TRUE,FALSE,0
4125,1.047451902,0.400657824,-0.556552932,0.001313145,-1.586008976,FALSE,TRUE,FALSE,0
4126,0.997455868,0.400657824,0.469802472,-0.570491742,-1.554587614,FALSE,FALSE,TRUE,0
4127,0.997455868,0.400657824,-0.56213095,0.322326415,-1.50745557,TRUE,FALSE,FALSE,0
4128,0.947459834,0.265856053,0.943934045,-1.523499887,-1.428902164,FALSE,TRUE,FALSE,0
4129,0.897463801,0.198455168,0.709657268,-0.730998377,-1.397480802,FALSE,FALSE,TRUE,0
4130,0.947459834,0.265856053,-1.409989762,2.288532693,-1.350348758,FALSE,TRUE,FALSE,1
4131,0.947459834,0.198455168,-0.299964081,0.63330802,-1.318927396,FALSE,TRUE,FALSE,0
4132,0.897463801,0.198455168,-0.723893487,1.25527123,-1.287506034,FALSE,FALSE,TRUE,0
4133,0.897463801,0.198455168,1.261881099,-1.27270827,-1.24037399,FALSE,TRUE,FALSE,0
4134,0.897463801,0.198455168,0.832373675,-1.1222333,-1.208952628,FALSE,TRUE,FALSE,0
4135,0.847467767,0.198455168,1.384597506,-1.332898258,-1.177531265,FALSE,FALSE,TRUE,0
4136,0.847467767,0.063653396,-0.288808044,0.80384632,-1.130399222,FALSE,TRUE,FALSE,0
4137,0.847467767,0.063653396,-0.863343949,1.054637937,-1.098977859,FALSE,TRUE,FALSE,0
4138,0.847467767,0.131054282,-1.2705393,1.7468228,-1.067556497,FALSE,TRUE,FALSE,1
4139,0.847467767,0.131054282,0.453068417,-0.921600006,-1.036135135,TRUE,FALSE,FALSE,0
4140,0.847467767,0.131054282,-1.15897893,2.128026058,-0.957581729,FALSE,TRUE,FALSE,1
4141,0.847467767,0.063653396,-0.428258506,-0.169225155,-0.926160366,TRUE,FALSE,FALSE,0
4142,0.847467767,0.063653396,-0.640223209,1.024542943,-0.84760696,FALSE,TRUE,FALSE,0
4143,0.847467767,0.063653396,-0.216293803,-0.038813514,-0.816185598,FALSE,TRUE,FALSE,0
4144,0.897463801,0.063653396,1.1112746,-1.202486617,-0.784764236,FALSE,TRUE,FALSE,0
4145,0.897463801,0.198455168,-0.411524451,0.653371349,-0.753342873,FALSE,FALSE,TRUE,0
4146,0.897463801,0.198455168,-0.316698136,0.14175645,-0.70621083,FALSE,TRUE,FALSE,0
4147,0.947459834,0.198455168,-0.78525169,0.402579732,-0.674789467,FALSE,TRUE,FALSE,0
4148,0.947459834,0.198455168,2.416530929,-1.874608151,-0.643368105,FALSE,TRUE,FALSE,0
4149,0.947459834,0.265856053,0.358242102,-0.239446807,-0.611946743,FALSE,TRUE,FALSE,0
4150,0.947459834,0.265856053,0.397288232,-0.520333419,-0.58052538,FALSE,TRUE,FALSE,0
4151,0.947459834,0.265856053,-0.924702153,0.80384632,-0.549104018,FALSE,FALSE,TRUE,1
4152,0.997455868,0.333256939,-0.634645191,0.472801385,-0.501971974,FALSE,FALSE,TRUE,0
4153,0.997455868,0.265856053,-1.822763131,1.566252835,-0.454839931,FALSE,FALSE,TRUE,1
4154,0.997455868,0.265856053,1.613296265,-1.373024917,-0.407707887,FALSE,FALSE,TRUE,0
4155,0.997455868,0.333256939,-0.941436208,0.442706391,-0.360575844,FALSE,TRUE,FALSE,1
4156,0.997455868,0.333256939,1.585406172,-1.493404893,-0.329154481,FALSE,FALSE,TRUE,0
4157,0.997455868,0.333256939,-1.538284188,2.06783607,-0.282022438,FALSE,TRUE,FALSE,1
4158,0.947459834,0.265856053,1.953555393,-1.854544821,-0.250601076,FALSE,TRUE,FALSE,0
4159,0.997455868,0.333256939,0.559050768,-0.710935048,-0.219179713,FALSE,FALSE,TRUE,0
4160,0.997455868,0.265856053,0.386132195,-0.690871718,-0.17204767,FALSE,FALSE,TRUE,0
4161,0.947459834,0.198455168,0.637143027,-0.761093371,-0.124915626,TRUE,FALSE,FALSE,0
4162,0.997455868,0.265856053,0.29130588,-1.021916653,-0.04636222,FALSE,TRUE,FALSE,0
4163,1.047451902,0.333256939,0.876997823,-0.911568341,-0.014940858,FALSE,TRUE,FALSE,0
4164,1.097447935,0.400657824,-1.075308652,0.753687996,0.016480505,FALSE,TRUE,FALSE,1
4165,1.097447935,0.333256939,-0.177247674,0.041439804,0.047901867,FALSE,FALSE,TRUE,0
4166,1.147443969,0.400657824,-0.076843341,0.874067972,0.09503391,TRUE,FALSE,FALSE,0
4167,1.147443969,0.46805871,0.112809288,-0.610618401,0.173587316,FALSE,FALSE,TRUE,0
4168,1.097447935,0.400657824,0.520004639,-0.951695,0.22071936,FALSE,TRUE,FALSE,0
4169,1.047451902,0.333256939,0.112809288,-0.399953442,0.252140722,FALSE,TRUE,FALSE,0
4170,1.097447935,0.400657824,-1.025106486,1.154954583,0.283562085,FALSE,FALSE,TRUE,1
4171,1.097447935,0.333256939,1.635608339,-1.633848198,0.330694128,FALSE,FALSE,TRUE,0
4172,1.097447935,0.400657824,-0.852187912,1.004479613,0.377826172,FALSE,TRUE,FALSE,0
4173,1.097447935,0.400657824,-1.075308652,0.924226296,0.409247534,FALSE,FALSE,TRUE,1
4174,1.147443969,0.46805871,-0.221871822,-0.219383478,0.456379578,FALSE,TRUE,FALSE,0
4175,1.147443969,0.46805871,0.408444269,-0.660776724,0.48780094,FALSE,TRUE,FALSE,0
4176,1.147443969,0.46805871,0.029139011,-0.028781849,0.519222302,FALSE,FALSE,TRUE,0
4177,1.247436036,0.602860481,-0.344588229,-0.078940173,0.566354346,FALSE,TRUE,FALSE,0
4178,1.247436036,0.602860481,0.475380491,-0.560460077,0.597775708,FALSE,TRUE,FALSE,0
4179,1.197440003,0.602860481,-1.058574597,0.613244691,0.629197071,FALSE,TRUE,FALSE,1
4180,1.197440003,0.535459596,0.821217638,-1.1222333,0.660618433,FALSE,TRUE,FALSE,0
4181,1.197440003,0.46805871,-0.099155415,0.041439804,0.692039795,FALSE,FALSE,TRUE,0
4182,1.197440003,0.46805871,-0.986060356,1.485999518,0.739171839,FALSE,TRUE,FALSE,1
4183,1.147443969,0.46805871,-0.762939616,1.094764595,0.770593201,FALSE,TRUE,FALSE,0
4184,1.097447935,0.400657824,-1.142244874,1.325492883,0.802014564,FALSE,TRUE,FALSE,1
4185,1.097447935,0.400657824,-1.064152615,0.843972978,0.833435926,FALSE,TRUE,FALSE,1
4186,1.097447935,0.400657824,0.174167492,-0.540396748,0.864857288,FALSE,FALSE,TRUE,0
4187,1.097447935,0.46805871,0.347086065,-0.700903383,0.911989332,FALSE,FALSE,TRUE,0
4188,1.147443969,0.535459596,0.40286625,-0.821283359,0.959121376,FALSE,FALSE,TRUE,0
4189,1.197440003,0.602860481,0.118387307,-0.821283359,1.006253419,FALSE,TRUE,FALSE,0
4190,1.197440003,0.602860481,-0.528662839,0.071534798,1.037674781,TRUE,FALSE,FALSE,0
4191,1.197440003,0.670261367,-1.237071189,1.947456093,1.116228187,FALSE,TRUE,FALSE,1
4192,1.247436036,0.670261367,-0.422680488,0.31229475,1.14764955,FALSE,FALSE,TRUE,0
4193,1.197440003,0.737662252,0.531160676,-0.580523407,1.194781593,FALSE,TRUE,FALSE,0
4194,1.197440003,0.670261367,-0.645801228,0.623276355,1.226202956,FALSE,TRUE,FALSE,0
4195,1.247436036,0.670261367,0.051451085,-0.15919349,1.257624318,FALSE,TRUE,FALSE,0
4196,1.247436036,0.670261367,0.135121362,-0.440080101,1.28904568,FALSE,FALSE,TRUE,0
4197,1.197440003,0.670261367,0.190901547,-0.349795119,1.336177724,FALSE,TRUE,FALSE,0
4198,1.197440003,0.737662252,-0.595599061,0.452738056,1.367599086,FALSE,FALSE,TRUE,0
4199,1.247436036,0.737662252,0.55347275,-0.80122003,1.41473113,FALSE,FALSE,TRUE,0
4200,1.247436036,0.737662252,0.17974551,-0.580523407,1.461863173,FALSE,TRUE,FALSE,0
4201,1.197440003,0.670261367,3.74967735,-2.466476367,1.493284536,FALSE,TRUE,FALSE,0
4202,1.197440003,0.670261367,0.090497214,0.061503133,1.524705898,FALSE,TRUE,FALSE,0
4203,1.147443969,0.602860481,0.10723127,-0.811251694,1.55612726,FALSE,FALSE,TRUE,0
4204,1.147443969,0.602860481,-0.087999378,0.322326415,1.603259304,FALSE,FALSE,TRUE,0
4205,1.147443969,0.535459596,1.027604322,-1.373024917,1.650391348,FALSE,TRUE,FALSE,0
4206,1.147443969,0.535459596,1.016448285,-1.162359958,1.68181271,FALSE,FALSE,TRUE,0
4207,1.147443969,0.602860481,0.955090082,-0.961726665,1.728944753,FALSE,FALSE,TRUE,1
4208,1.147443969,0.602860481,0.492114546,-0.771125036,-1.695983744,FALSE,FALSE,TRUE,0
4209,1.097447935,0.535459596,-0.651379246,0.703529673,-1.648851701,FALSE,FALSE,TRUE,0
4210,1.047451902,0.535459596,0.146277399,-0.470175095,-1.601719657,FALSE,TRUE,FALSE,0
4211,1.047451902,0.46805871,-1.253805244,1.285366224,-1.570298295,FALSE,TRUE,FALSE,1
4212,0.997455868,0.400657824,-0.818719801,2.057804405,-1.538876933,FALSE,FALSE,TRUE,0
4213,1.047451902,0.46805871,-0.411524451,0.071534798,-1.491744889,FALSE,TRUE,FALSE,0
4214,0.947459834,0.400657824,0.190901547,-0.339763454,-1.460323527,FALSE,TRUE,FALSE,0
4215,0.997455868,0.46805871,3.448464351,-2.225716415,-1.428902164,FALSE,FALSE,TRUE,0
4216,0.947459834,0.46805871,-0.941436208,1.034574607,-1.381770121,FALSE,TRUE,FALSE,0
4217,0.947459834,0.400657824,-0.428258506,-0.119066831,-1.350348758,FALSE,TRUE,FALSE,0
4218,0.997455868,0.400657824,-0.333432192,0.051471468,-1.318927396,FALSE,FALSE,TRUE,0
4219,0.947459834,0.46805871,0.994136211,-1.322866593,-1.271795352,FALSE,TRUE,FALSE,0
4220,0.947459834,0.400657824,-1.555018243,2.599514298,-1.24037399,FALSE,FALSE,TRUE,0
4221,0.947459834,0.400657824,-0.400368414,-0.068908508,-1.193241946,FALSE,TRUE,FALSE,0
4222,0.997455868,0.400657824,-0.021063156,-0.139130161,-1.161820584,FALSE,FALSE,TRUE,0
4223,0.997455868,0.46805871,0.659455101,-0.811251694,-1.114688541,FALSE,TRUE,FALSE,0
4224,0.997455868,0.46805871,0.88815386,-1.192454952,-1.083267178,FALSE,TRUE,FALSE,0
4225,1.047451902,0.46805871,-1.002794412,0.93425796,-1.051845816,FALSE,TRUE,FALSE,1
4226,1.047451902,0.535459596,0.319195973,-0.289605131,-1.020424453,FALSE,TRUE,FALSE,0
4227,1.097447935,0.535459596,-0.868921968,0.693498008,-0.989003091,FALSE,TRUE,FALSE,0
4228,1.097447935,0.535459596,3.705053202,-2.346096391,-0.957581729,FALSE,TRUE,FALSE,0
4229,1.097447935,0.535459596,-0.729471505,0.683466343,-0.926160366,FALSE,FALSE,TRUE,0
4230,1.097447935,0.535459596,0.748703397,-0.710935048,-0.879028323,FALSE,TRUE,FALSE,0
4231,1.097447935,0.535459596,-1.108776763,0.78378299,-0.84760696,FALSE,TRUE,FALSE,1
4232,1.097447935,0.602860481,-0.484038691,0.232041433,-0.816185598,FALSE,TRUE,FALSE,0
4233,1.097447935,0.602860481,-1.320741466,1.345556212,-0.784764236,FALSE,FALSE,TRUE,0
4234,1.097447935,0.602860481,-0.093577396,-0.409985107,-0.737632192,TRUE,FALSE,FALSE,0
4235,1.097447935,0.535459596,-0.56213095,0.14175645,-0.659078786,FALSE,TRUE,FALSE,0
4236,1.097447935,0.602860481,0.363820121,0.051471468,-0.627657424,FALSE,TRUE,FALSE,0
4237,1.097447935,0.670261367,1.635608339,-1.684006522,-0.596236062,FALSE,TRUE,FALSE,0
4238,1.147443969,0.670261367,-0.099155415,-0.520333419,-0.564814699,FALSE,FALSE,TRUE,0
4239,1.147443969,0.670261367,-0.517506802,-0.239446807,-0.517682656,FALSE,TRUE,FALSE,0
4240,1.197440003,0.737662252,2.042803689,-1.914734809,-0.486261293,FALSE,TRUE,FALSE,0
4241,1.197440003,0.670261367,-0.355744266,0.793814655,-0.454839931,FALSE,TRUE,FALSE,0
4242,1.197440003,0.670261367,-0.428258506,0.854004643,-0.423418569,FALSE,TRUE,FALSE,0
4243,1.197440003,0.602860481,-0.578865006,0.232041433,-0.391997206,FALSE,FALSE,TRUE,0
4244,1.197440003,0.602860481,-0.389212377,-0.038813514,-0.344865163,FALSE,TRUE,FALSE,0
4245,1.29743207,0.737662252,-0.104733433,0.302263085,-0.3134438,FALSE,FALSE,TRUE,0
4246,1.29743207,0.670261367,-0.009907119,-0.450111766,-0.266311757,FALSE,TRUE,FALSE,0
4247,1.29743207,0.670261367,-0.947014227,2.007646081,-0.234890394,FALSE,TRUE,FALSE,1
4248,1.29743207,0.670261367,-0.182825692,-0.279573466,-0.203469032,FALSE,TRUE,FALSE,0
4249,1.247436036,0.602860481,-1.164556948,1.696664476,-0.17204767,FALSE,TRUE,FALSE,1
4250,1.29743207,0.670261367,0.676189157,-0.199320149,-0.140626307,FALSE,TRUE,FALSE,0
4251,1.247436036,0.602860481,-1.019528467,1.556221171,-0.109204945,TRUE,FALSE,FALSE,1
4252,1.29743207,0.670261367,-0.56213095,1.10479626,-0.030651539,TRUE,FALSE,FALSE,0
4253,1.29743207,0.670261367,-1.170134967,0.864036308,0.047901867,FALSE,FALSE,TRUE,1
4254,1.29743207,0.670261367,-1.421145799,2.810179256,0.09503391,FALSE,TRUE,FALSE,1
4255,1.247436036,0.670261367,-0.846609894,1.215144572,0.126455273,FALSE,FALSE,TRUE,0
4256,1.29743207,0.670261367,0.29130588,-0.610618401,0.173587316,FALSE,FALSE,TRUE,0
4257,1.29743207,0.670261367,0.280149843,-0.099003502,0.22071936,FALSE,FALSE,TRUE,0
4258,1.347428103,0.737662252,-1.348631559,2.077867734,0.267851403,FALSE,FALSE,TRUE,1
4259,1.347428103,0.805063138,0.034717029,-0.490238425,0.314983447,FALSE,TRUE,FALSE,0
4260,1.347428103,0.737662252,-0.67369132,0.342389744,0.346404809,TRUE,FALSE,FALSE,0
4261,1.347428103,0.737662252,1.066650452,-1.192454952,0.424958215,FALSE,TRUE,FALSE,0
4262,1.29743207,0.670261367,2.578293465,-1.934798139,0.456379578,FALSE,TRUE,FALSE,0
4263,1.29743207,0.670261367,0.453068417,-0.379890113,0.48780094,FALSE,TRUE,FALSE,0
4264,1.29743207,0.670261367,0.017982974,-0.028781849,0.519222302,FALSE,FALSE,TRUE,0
4265,1.29743207,0.670261367,-0.640223209,-0.199320149,0.566354346,FALSE,TRUE,FALSE,0
4266,1.347428103,0.737662252,-0.550974913,-0.048845179,0.597775708,FALSE,TRUE,FALSE,0
4267,1.29743207,0.670261367,-0.104733433,0.282199756,0.629197071,FALSE,TRUE,FALSE,0
4268,1.347428103,0.670261367,0.865841786,-1.021916653,0.660618433,FALSE,TRUE,FALSE,0
4269,1.29743207,0.670261367,0.397288232,-0.078940173,0.692039795,FALSE,TRUE,FALSE,0
4270,1.29743207,0.602860481,-1.15897893,1.205112907,0.723461158,FALSE,TRUE,FALSE,1
4271,1.29743207,0.535459596,-0.383634358,0.121693121,0.75488252,FALSE,TRUE,FALSE,0
4272,1.247436036,0.535459596,0.213213621,-0.30966846,0.786303883,FALSE,TRUE,FALSE,0
4273,1.29743207,0.535459596,-0.294386062,-0.359826784,0.817725245,FALSE,TRUE,FALSE,0
4274,1.197440003,0.400657824,-0.523084821,0.031408139,0.849146607,FALSE,TRUE,FALSE,0
4275,1.197440003,0.333256939,-0.216293803,-0.32973179,0.88056797,FALSE,FALSE,TRUE,0
4276,1.097447935,0.265856053,-0.461726617,0.753687996,0.927700013,FALSE,FALSE,TRUE,0
4277,1.097447935,0.265856053,1.139164692,-1.192454952,0.974832057,FALSE,TRUE,FALSE,0
4278,0.997455868,0.063653396,-0.723893487,1.044606272,1.006253419,FALSE,TRUE,FALSE,0
4279,0.997455868,0.063653396,-0.991638375,0.543023038,1.037674781,FALSE,TRUE,FALSE,1
4280,1.047451902,0.063653396,1.194944877,-1.112201635,1.069096144,FALSE,TRUE,FALSE,0
4281,0.997455868,-0.003747489,1.635608339,-1.714101516,1.100517506,FALSE,TRUE,FALSE,0
4282,0.947459834,-0.071148375,-0.919124134,0.854004643,1.131938869,FALSE,TRUE,FALSE,0
4283,0.897463801,-0.071148375,-1.142244874,2.107962728,1.163360231,FALSE,FALSE,TRUE,1
4284,0.897463801,-0.003747489,-0.255339933,0.031408139,1.210492274,FALSE,TRUE,FALSE,0
4285,0.847467767,-0.071148375,-1.237071189,0.904162966,1.241913637,FALSE,TRUE,FALSE,1
4286,0.847467767,-0.071148375,-0.584443024,0.793814655,1.273334999,FALSE,FALSE,TRUE,0
4287,0.847467767,-0.071148375,-0.456148599,-0.078940173,1.320467043,FALSE,FALSE,TRUE,0
4288,0.847467767,-0.003747489,-0.82429782,1.064669601,1.367599086,FALSE,FALSE,TRUE,0
4289,0.897463801,-0.003747489,1.351129395,-1.613784869,1.41473113,FALSE,FALSE,TRUE,0
4290,0.897463801,-0.003747489,0.575784824,-0.741030042,1.461863173,FALSE,TRUE,FALSE,0
4291,0.897463801,-0.003747489,2.751212039,-2.105336438,1.493284536,FALSE,TRUE,FALSE,0
4292,0.897463801,0.063653396,4.647738329,-2.616951337,1.524705898,FALSE,FALSE,TRUE,1
4293,0.897463801,-0.003747489,-0.813141783,0.492864714,1.571837942,FALSE,TRUE,FALSE,0
4294,0.847467767,0.063653396,1.139164692,-1.27270827,1.603259304,FALSE,FALSE,TRUE,0
4295,0.897463801,0.131054282,-0.456148599,0.041439804,1.650391348,FALSE,TRUE,FALSE,0
4296,0.897463801,0.131054282,7.174580709,-3.429516177,1.68181271,FALSE,TRUE,FALSE,0
4297,0.897463801,0.131054282,0.391710213,-0.580523407,1.713234072,FALSE,FALSE,TRUE,0
4298,0.897463801,0.131054282,-0.567708969,0.232041433,-1.695983744,FALSE,FALSE,TRUE,0
4299,0.847467767,0.063653396,-0.762939616,1.014511278,-1.648851701,FALSE,TRUE,FALSE,0
4300,0.847467767,0.063653396,0.586940861,-0.540396748,-1.617430338,FALSE,FALSE,TRUE,0
4301,0.847467767,0.131054282,-0.37805634,1.114827925,-1.570298295,FALSE,TRUE,FALSE,0
4302,0.847467767,0.063653396,6.449438304,-2.747362978,-1.538876933,FALSE,TRUE,FALSE,1
4303,0.847467767,0.131054282,-0.578865006,0.813877984,-1.50745557,FALSE,TRUE,FALSE,0
4304,0.797471734,0.063653396,0.865841786,-1.373024917,-1.476034208,FALSE,TRUE,FALSE,0
4305,0.797471734,0.063653396,0.826795656,-1.342929923,-1.444612845,FALSE,TRUE,FALSE,0
4306,0.797471734,-0.003747489,1.841995023,-1.714101516,-1.413191483,FALSE,TRUE,FALSE,0
4307,0.697479666,-0.071148375,-1.560596262,2.398881004,-1.381770121,FALSE,TRUE,FALSE,0
4308,0.697479666,-0.071148375,-0.439414543,0.723593002,-1.350348758,TRUE,FALSE,FALSE,0
4309,0.647483633,-0.071148375,-0.210715785,-0.048845179,-1.271795352,FALSE,FALSE,TRUE,0
4310,0.697479666,-0.003747489,1.323239303,-1.443246569,-1.224663309,FALSE,TRUE,FALSE,0
4311,0.7474757,0.063653396,-0.394790395,0.081566462,-1.193241946,FALSE,FALSE,TRUE,0
4312,0.7474757,0.063653396,-0.606755098,0.653371349,-1.146109903,FALSE,TRUE,FALSE,0
4313,0.697479666,0.063653396,-0.205137766,0.663403014,-1.114688541,FALSE,TRUE,FALSE,0
4314,0.697479666,0.063653396,0.469802472,-0.771125036,-1.083267178,TRUE,FALSE,FALSE,0
4315,0.697479666,-0.003747489,0.62598699,-1.021916653,-1.004713772,FALSE,FALSE,TRUE,0
